,Year,Community_ID,Community_Name,Community_County,Community_FIPS_Code,Community_Region,Community_State,Community_Zip,Community_Population,Community_Median_Income,Shelter_ID,Shelter_Name,Org_Count,Shelter_Zip,Shelter_Type,Community_Lead,Begin_Count_D,Intake_Pub_H_D,Intake_Pub_TR_D,Intake_Pub_TM_D,Intake_Pub_UU_D,Intake_Pub_Total_D,Intake_In_Comm_H_D,Intake_In_Comm_TR_D,Intake_In_Comm_TM_D,Intake_In_Comm_UU_D,Intake_In_Comm_Total_D,Intake_Out_Comm_H_D,Intake_Out_Comm_TR_D,Intake_Out_Comm_TM_D,Intake_Out_Comm_UU_D,Intake_Out_Comm_Total_D,Intake_ORE_H_D,Intake_ORE_TR_D,Intake_ORE_TM_D,Intake_ORE_UU_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Adoption_H_D,Adoption_TR_D,Adoption_TM_D,Adoption_UU_D,Total_Adoptions_D,Transfer_In_Comm_H_D,Transfer_In_Comm_TR_D,Transfer_In_Comm_TM_D,Transfer_In_Comm_UU_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_H_D,Transfer_Out_Comm_TR_D,Transfer_Out_Comm_TM_D,Transfer_Out_Comm_UU_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Euth_H_D,Euth_TR_D,Euth_TM_D,Euth_UU_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_H_C,Intake_Pub_TR_C,Intake_Pub_TM_C,Intake_Pub_UU_C,Intake_Pub_Total_C,Intake_In_Comm_H_C,Intake_In_Comm_TR_C,Intake_In_Comm_TM_C,Intake_In_Comm_UU_C,Intake_In_Comm_Total_C,Intake_Out_Comm_H_C,Intake_Out_Comm_TR_C,Intake_Out_Comm_TM_C,Intake_Out_Comm_UU_C,Intake_Out_Comm_Total_C,Intake_ORE_H_C,Intake_ORE_TR_C,Intake_ORE_TM_C,Intake_ORE_UU_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Adoption_H_C,Adoption_TR_C,Adoption_TM_C,Adoption_UU_C,Total_Adoptions_C,Transfer_In_Comm_H_C,Transfer_In_Comm_TR_C,Transfer_In_Comm_TM_C,Transfer_In_Comm_UU_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_H_C,Transfer_Out_Comm_TR_C,Transfer_Out_Comm_TM_C,Transfer_Out_Comm_UU_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Euth_H_C,Euth_TR_C,Euth_TM_C,Euth_UU_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
855,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,SSRG,Sunshine Rescue Group,1,94544,AG,N,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,48.0,149.0,0.0,0.0,0.0,149.0,126.0,11.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,286.0,292.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,29.0,321.0,13.0
856,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,BEBHS,Berkeley East Bay Humane Society,1,94710,AG,N,15.0,13.0,8.0,3.0,0.0,24.0,12.0,15.0,3.0,0.0,30.0,14.0,32.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,102.0,5.0,93.0,7.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,114.0,0.0,114.0,3.0,27.0,18.0,38.0,9.0,2.0,67.0,29.0,86.0,4.0,1.0,120.0,27.0,100.0,2.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,317.0,7.0,273.0,13.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,308.0,18.0,326.0,18.0
857,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,BACS,Berkeley Animal Care Services,1,94710,AC,N,53.0,635.0,74.0,131.0,44.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,0.0,884.0,263.0,21.0,24.0,0.0,308.0,19.0,17.0,3.0,0.0,39.0,78.0,10.0,30.0,2.0,120.0,360.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,55.0,882.0,0.0,882.0,55.0,16.0,376.0,176.0,39.0,76.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,0.0,667.0,184.0,9.0,11.0,0.0,204.0,178.0,119.0,8.0,1.0,306.0,3.0,10.0,16.0,28.0,57.0,63.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,38.0,668.0,0.0,668.0,15.0
858,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,COAAS,City of Alameda Animal Shelter,1,94501,AC,N,14.0,336.0,18.0,13.0,11.0,378.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,389.0,6.0,383.0,99.0,1.0,2.0,0.0,102.0,4.0,2.0,0.0,0.0,6.0,11.0,1.0,5.0,0.0,17.0,220.0,0.0,0.0,0.0,0.0,32.0,32.0,6.0,26.0,371.0,0.0,371.0,25.0,33.0,196.0,110.0,10.0,53.0,369.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,377.0,7.0,370.0,206.0,4.0,1.0,0.0,211.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,134.0,134.0,7.0,127.0,371.0,10.0,381.0,29.0
859,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,EBSPCA,East Bay SPCA,1,94621,AG,N,88.0,329.0,132.0,42.0,27.0,530.0,0.0,0.0,0.0,0.0,0.0,374.0,115.0,52.0,1.0,542.0,0.0,0.0,0.0,1.0,1.0,1073.0,1.0,1072.0,548.0,261.0,92.0,1.0,902.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,3.0,2.0,45.0,14.0,0.0,0.0,2.0,1.0,103.0,106.0,1.0,105.0,1066.0,5.0,1071.0,89.0,93.0,436.0,283.0,26.0,36.0,781.0,0.0,0.0,0.0,0.0,0.0,555.0,249.0,19.0,1.0,824.0,0.0,0.0,0.0,0.0,0.0,1605.0,0.0,1605.0,763.0,541.0,35.0,1.0,1340.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,2.0,1.0,29.0,5.0,0.0,0.0,19.0,6.0,143.0,168.0,0.0,168.0,1542.0,23.0,1565.0,133.0
860,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,EASTCAS,East County Animal Shelter,1,94568,AC,N,179.0,1525.0,115.0,112.0,131.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,262.0,2145.0,262.0,1883.0,299.0,10.0,13.0,3.0,325.0,207.0,12.0,11.0,3.0,233.0,0.0,0.0,0.0,0.0,0.0,718.0,0.0,258.0,91.0,90.0,339.0,778.0,262.0,516.0,1792.0,0.0,1792.0,142.0,142.0,1986.0,85.0,137.0,551.0,2759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,265.0,3024.0,265.0,2759.0,410.0,9.0,5.0,4.0,428.0,421.0,176.0,20.0,12.0,629.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,711.0,249.0,249.0,478.0,1687.0,265.0,1422.0,2585.0,0.0,2585.0,161.0
861,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,FREMTAS,Fremont Animal Services,1,94513,AC,N,40.0,1072.0,81.0,79.0,92.0,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1325.0,1.0,1324.0,236.0,7.0,11.0,3.0,257.0,204.0,12.0,11.0,3.0,230.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,213.0,75.0,75.0,65.0,428.0,1.0,427.0,1312.0,0.0,1312.0,52.0,72.0,1270.0,52.0,88.0,355.0,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.0,0.0,1765.0,485.0,11.0,5.0,5.0,506.0,337.0,142.0,15.0,10.0,504.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,298.0,104.0,104.0,89.0,595.0,0.0,595.0,1651.0,3.0,1654.0,183.0
862,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,HYRDAS,Hayward Animal Services,1,94544,AC,N,57.0,1219.0,91.0,90.0,105.0,1505.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1513.0,4.0,1509.0,154.0,0.0,0.0,0.0,154.0,298.0,0.0,0.0,0.0,298.0,98.0,0.0,0.0,0.0,98.0,396.0,0.0,36.0,56.0,38.0,433.0,563.0,4.0,559.0,1505.0,5.0,1510.0,60.0,74.0,1569.0,66.0,108.0,435.0,2178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2180.0,2.0,2178.0,225.0,0.0,0.0,0.0,225.0,356.0,0.0,0.0,0.0,356.0,103.0,0.0,0.0,0.0,103.0,21.0,0.0,98.0,567.0,68.0,689.0,1422.0,2.0,1420.0,2125.0,15.0,2140.0,71.0
863,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,HAR,Hopalong Animal Rescue,1,94602,AG,N,17.0,20.0,4.0,0.0,0.0,24.0,15.0,33.0,0.0,0.0,48.0,100.0,62.0,2.0,0.0,164.0,0.0,0.0,0.0,1.0,1.0,237.0,1.0,236.0,130.0,93.0,3.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,,0.0,0.0,0.0,3.0,3.0,1.0,2.0,231.0,1.0,232.0,21.0,44.0,44.0,39.0,0.0,1.0,84.0,108.0,305.0,1.0,2.0,416.0,10.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,525.0,105.0,396.0,2.0,0.0,503.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,5.0,0.0,5.0,514.0,19.0,533.0,36.0
864,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,LD,Lucky Dog,1,94566,AG,N,154.0,65.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1265.0,74.0,0.0,5.0,1344.0,0.0,0.0,0.0,0.0,0.0,1409.0,0.0,1409.0,1379.0,67.0,0.0,0.0,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,1452.0,2.0,1454.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,OAS,Oakland Animal Services,1,94601,AC,Y,160.0,3133.0,239.0,228.0,265.0,3865.0,12.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3878.0,0.0,3878.0,726.0,28.0,33.0,2.0,789.0,409.0,22.0,21.0,4.0,456.0,437.0,82.0,18.0,9.0,546.0,462.0,0.0,57.0,79.0,51.0,1375.0,1562.0,0.0,1562.0,3815.0,29.0,3844.0,188.0,182.0,1673.0,69.0,105.0,469.0,2316.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.0,0.0,2320.0,768.0,14.0,9.0,1.0,792.0,344.0,147.0,17.0,3.0,511.0,40.0,10.0,1.0,1.0,52.0,56.0,0.0,51.0,55.0,88.0,650.0,844.0,0.0,844.0,2255.0,35.0,2290.0,141.0
866,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,PRRCR,Purrfect Cat Rescue,1,94537,AG,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,287.0,0.0,0.0,0.0,287.0,0.0,0.0,67.0,2.0,69.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,366.0,285.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,317.0,43.0,360.0,47.0
867,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,TVAR,Tri Valley Animal Rescue,1,94588,AG,N,30.0,10.0,0.0,0.0,0.0,10.0,121.0,4.0,1.0,0.0,126.0,131.0,1.0,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,269.0,248.0,4.0,1.0,0.0,253.0,6.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,267.0,6.0,273.0,26.0,84.0,64.0,0.0,0.0,0.0,64.0,665.0,70.0,4.0,0.0,739.0,62.0,8.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,873.0,0.0,873.0,671.0,71.0,0.0,0.0,742.0,55.0,6.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,36.0,839.0,9.0,848.0,109.0
868,2010,ALAME,Alameda County,Alameda,6001,West,CA,94601,1513952,67169,VHS,Valley Humane Society,1,94566,AG,N,4.0,4.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,2.0,42.0,58.0,7.0,1.0,0.0,66.0,49.0,2.0,1.0,0.0,52.0,155.0,2.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,275.0,272.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,23.0,295.0,0.0,295.0,22.0
869,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,GSRNC,German Shepherd Rescue of Northern California,1,94702,AG,N,0.0,279.0,0.0,0.0,16.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,295.0,279.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,16.0,16.0,0.0,16.0,295.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,WKF,White Kitty Foundation,1,94595,AG,N,31.0,3.0,1.0,0.0,0.0,4.0,67.0,23.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,10.0,3.0,1.0,0.0,14.0,67.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,86.0,0.0,86.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,4.0,1.0,1.0,0.0,6.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,28.0,0.0,28.0,48.0
871,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,OCCH,Outcast Cat Help,1,94553,AG,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,218.0,41.0,19.0,2.0,0.0,62.0,13.0,2.0,0.0,0.0,15.0,8.0,1.0,0.0,0.0,9.0,0.0,127.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,220.0,0.0,220.0,7.0
872,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,CATSN,Cat Support Network,1,94598,AG,N,0.0,4.0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,1.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,13.0,197.0,5.0,2.0,217.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,225.0,44.0,101.0,1.0,1.0,147.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,10.0,192.0,33.0
873,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,CANAS,City of Antioch Animal Services,1,94509,AC,N,77.0,681.0,21.0,243.0,446.0,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,1456.0,65.0,1391.0,290.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,105.0,15.0,144.0,7.0,271.0,385.0,0.0,29.0,0.0,0.0,467.0,496.0,65.0,431.0,1377.0,17.0,1394.0,76.0,113.0,393.0,64.0,190.0,976.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1636.0,13.0,1623.0,291.0,0.0,0.0,0.0,291.0,30.0,89.0,151.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,6.0,0.0,0.0,873.0,879.0,10.0,869.0,1472.0,105.0,1577.0,160.0
874,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,CCC,Community Concern for Cats,1,94598,AG,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,397.0,0.0,0.0,1.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,398.0,424.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,425.0,0.0,425.0,54.0
875,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,CCCAS,Contra Costa County Animal Services,1,94553,AC,Y,179.0,6352.0,701.0,0.0,485.0,7538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,7549.0,11.0,7538.0,1973.0,0.0,0.0,0.0,1973.0,1112.0,0.0,0.0,0.0,1112.0,0.0,0.0,0.0,0.0,0.0,1906.0,0.0,42.0,233.0,0.0,2180.0,2455.0,11.0,2444.0,7435.0,34.0,7469.0,248.0,134.0,4194.0,873.0,0.0,2975.0,8042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8047.0,5.0,8042.0,1888.0,0.0,0.0,0.0,1888.0,1837.0,0.0,0.0,0.0,1837.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,182.0,220.0,0.0,3552.0,3954.0,5.0,3949.0,7833.0,140.0,7973.0,203.0
876,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,CCHS,Contra Costa Humane Society,1,94523,AG,N,4.0,13.0,0.0,1.0,0.0,14.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,16.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,3.0,18.0,19.0,1.0,3.0,0.0,23.0,64.0,25.0,3.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,62.0,34.0,3.0,0.0,99.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,108.0,25.0
877,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,EBARR,East Bay Animal Rescue and Refuge,1,94517,AG,N,11.0,44.0,6.0,0.0,0.0,50.0,126.0,15.0,0.0,5.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,196.0,170.0,21.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,196.0,0.0,196.0,11.0,27.0,14.0,1.0,0.0,0.0,15.0,67.0,16.0,0.0,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,105.0,81.0,17.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,105.0,0.0,105.0,27.0
878,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,FCF,Feral Cat Foundation,1,94507,AG,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1521.0,100.0,35.0,16.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.0,0.0,1672.0,207.0,87.0,3.0,3.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,1672.0,0.0,1672.0,300.0
879,2010,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1052827,73721,GSGSR,Golden State German Shepherd Rescue,1,94595,AG,N,0.0,13.0,0.0,0.0,1.0,14.0,24.0,3.0,5.0,0.0,32.0,14.0,3.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0,51.0,6.0,6.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
